1637	1883
1637	1890
1637	1898
1637	1933
1637	1967
1637	2017
1639	1963
1640	1767
1640	1855
1640	1988
1645	1645
1646	1892
1649	1790
1650	1650
1651	1651
1651	1714
1651	1888
1653	1855
1655	1947
1657	1657
1657	1902
1658	1924
1660	1958
1663	1663
1664	1735
1666	1833
1668	1701
1668	1776
1668	1833
1669	1731
1673	1673
1673	1841
1675	1726
1677	1677
1678	1678
1678	1679
1680	1913
1684	1804
1686	1686
1686	1878
1688	1990
1693	1842
1694	1961
1695	1805
1702	1702
1704	1705
1707	1878
1708	1892
1714	1726
1714	1833
1714	1888
1714	1982
1726	1784
1726	1854
1726	1891
1726	1907
1733	2012
1734	1876
1737	1753
1740	1852
1745	1804
1746	1830
1747	1747
1750	1802
1750	1929
1753	1753
1755	1755
1761	1803
1762	1912
1764	1770
1764	1840
1767	1839
1767	1856
1767	1980
1772	1791
1776	1776
1776	1798
1780	1780
1782	1782
1787	1793
1789	1789
1789	1978
1795	1795
1795	1888
1797	2012
1798	1808
1798	1890
1800	1800
1801	1982
1808	1902
1809	1809
1812	1812
1818	1890
1819	1819
1819	1820
1819	1832
1828	1828
1829	2007
1833	1833
1834	2013
1847	1998
1850	1982
1855	1963
1861	2009
1866	1866
1866	1878
1871	1968
1872	1916
1878	1883
1878	1935
1883	1883
1883	1888
1883	1952
1883	1974
1888	1888
1888	1890
1888	2017
1890	1890
1890	1902
1892	1892
1892	1960
1892	2001
1898	1898
1901	1901
1902	2003
1921	1972
1925	1925
1933	1933
1951	1951
1963	1971
1967	1967
1972	1972
1982	2016
1989	1989
2000	2000
2017	2017
